age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,target,sector_trend,fed_rate,vix
0.0,1.2466,1.0,5.4384,4,2,14.946912992035967,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,1,1,29.6,4.29,12.036
1.0904,2.326,2.8301,4.6904,8,2,13.997832948091215,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,1,1,89.0,0.2,31.9295
0.0,0.0,0.1096,0.1096,2,1,15.424948670398354,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0,0,27.4,5.25,14.947619047619046
0.6658,7.3753,2.3726,2.3726,6,6,17.42856135655142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.8,1,1,30.0,2.79,14.459047619047618
4.3315,11.1699,8.7041,8.7068,3,4,18.72688796630873,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.3333,1,1,27.8,4.94,14.454545454545457
0.0,0.2301,2.0685,4.6164,5,2,15.424948670398354,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,71.0,4.94,22.198947368421056
0.2082,1.0849,0.1616,2.6521,3,4,15.250595321348806,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,1,11.0,0.14,20.72347826086957
3.5808,3.5808,-1.0027,7.5918,3,1,15.226497775576945,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,10.0,2.01,24.321818181818184
0.7726,0.7726,0.3123,1.1479,3,1,14.508658238524095,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,12.0,0.07,32.829047619047614
5.0027,5.0027,5.4986,5.4986,3,1,15.687312888712007,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,3.0,4.29,12.036
1.4521,1.4521,2.00135,4.3589,0,1,15.201805169084134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,5.0,5.25,10.817619047619049
0.2466,1.0,1.1616,1.1616,3,5,12.128116509451258,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,0,89.0,0.2,17.424285714285716
2.6959,2.6959,3.2192,4.0027,5,1,14.077875591662238,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,78.0,0.07,25.047619047619047
3.7945,3.7945,2.9151,4.6247,21,1,17.622173069956816,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0,1,0.0,5.25,11.306363636363637
2.3041,2.3041,-0.3342,2.3589,4,1,14.731801689838349,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,28.6,0.19,20.37333333333333
0.5808,2.737,1.9151,4.6603,11,2,16.034714150714915,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,3.0,3.62,12.628095238095238
0.0,0.0,2.00135,4.3589,0,4,12.985292012178014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,10.0,0.22,45.57052631578947
0.0,0.0,-1.5863,0.863,9,2,17.833693777206424,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,0,0,26.0,5.25,11.0425
6.263,6.263,1.0,1.0,2,1,16.118095750958314,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,7.0,5.25,12.933000000000002
0.8329,0.8329,0.6658,0.6658,3,1,9.392745258631441,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1,0,28.2,0.19,20.095714285714287
4.0301,4.0849,5.0027,5.0055,3,2,14.629753060277123,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,26.0,0.11,20.643157894736845
0.1671,0.5288,0.1671,2.4438,4,2,13.798365416422785,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.0,1,1,25.0,0.07,19.2275
1.4466,2.5068,2.5014,3.6411,15,2,17.529082649058825,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.5,1,1,26.6,0.18,31.978
3.6685,5.5589,3.2548,5.0027,0,3,16.02378508137718,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,0,0,5.0,5.25,12.1845
2.4438,7.1973,-2.0575,6.8767,6,3,17.054192970905124,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.5,1,0,7.0,5.25,12.933000000000002
0.2959,0.2959,1.5863,1.6658,3,1,12.899222326086994,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,11.0,0.2,17.424285714285716
4.737,8.3479,2.7836,4.3014,4,10,16.9140291768407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.0,1,1,26.6,5.25,12.1845
0.1671,0.1671,0.6712,3.3151,4,1,13.122365377402328,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0,1,1,27.0,5.02,25.02608695652174
0.6629999999999999,5.8849,6.211,8.6082,29,5,18.064005814299346,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.8,1,1,3.0,3.78,14.937619047619048
1.2603,3.1781,2.8411,2.8411,6,2,15.363073279446223,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,1,26.0,2.0,22.11047619047619
2.0055,2.0055,0.0,0.0,1,1,17.216707972959764,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,1,21.0,3.94,25.81619047619047
2.0658,9.3836,7.0055,7.0055,13,5,17.479072229734946,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.25,1,1,4.0,2.28,13.438
6.4356,9.0,10.0082,10.0082,10,3,17.281246492014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,1,26.2,4.99,16.918636363636363
0.1151,1.1507,2.9151,4.6247,7,3,17.553180200057167,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,0.0892857142857142,5.73,23.5955
4.3726,9.3616,4.0027,9.3616,5,3,17.01461382788412,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,1,2.0,3.0,13.967619047619047
5.6548,5.6548,3.2548,5.0027,0,1,14.731801689838349,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,3.0,3.5,12.951304347826088
3.6027,7.926,8.5945,9.1096,1,3,16.88173223597427,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.5,1,1,3.0,3.5,12.951304347826088
5.3507,5.3507,1.3178,4.1589,6,1,16.52356082573315,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,1,1,27.8,4.94,14.454545454545457
1.4137,4.2795,1.3288,5.1836,5,2,13.698976741708323,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.5,1,0,72.0,5.25,14.947619047619046
4.2219,4.2219,3.0,3.0,6,1,16.588099342704055,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1,2.0,2.63,13.126363636363635
2.4192,2.4192,2.5041,8.3973,5,1,15.76142084987672,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1,6.0,4.24,21.651
0.7479,0.7479,2.9151,4.6247,3,2,11.51293546492023,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0.0,0.14,20.72347826086957
1.9041,1.9041,1.9041,4.0027,13,1,14.220976332738882,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,28.8,0.16,25.337142857142855
6.0356,6.0356,10.4959,12.6137,19,1,15.894952224644102,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,3.0,4.29,12.036
0.2521,0.7425,4.2082,6.3479,22,2,15.201805169084134,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,1,7.0,4.49,25.58238095238095
0.0164,0.0164,2.00135,4.3589,3,1,10.12667110305036,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,10.0,0.21,29.140454545454546
2.4301,9.0055,8.5781,10.0137,10,6,17.98418927271177,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,1,79.0,3.04,11.868636363636364
1.0,3.6493,3.4986,3.4986,10,2,16.308716093211594,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,0,3.0,4.29,12.036
4.2192,5.6110000000000015,5.0027,5.0027,9,2,16.811242881518265,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.5,1,1,2.0,2.63,13.126363636363635
2.0301,9.3808,9.0055,9.0055,10,4,17.719501411856445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.6667,1,0,33.2,2.28,13.438
7.5123,9.9479,0.4164,0.4164,3,5,17.75612103968068,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.6667,1,1,26.4,5.26,17.273333333333333
0.0,2.5178,4.6904,4.6904,7,2,15.656060350091908,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,1,28.4,2.61,27.103500000000004
2.0,2.0,1.0274,3.1644,8,1,12.206077645517674,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,0,91.0,0.08,20.228
0.0,0.0,0.0,0.0,2,1,9.90353755128617,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,24.0,0.08,36.53
0.0,3.3945,6.9781,9.2192,13,2,16.266515742283485,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2.0,1,1,27.653146853146858,1.24,27.424285714285713
0.1205,0.1205,-0.2438,5.263,6,1,16.029264546541317,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,4.0,4.99,16.918636363636363
0.2849,0.2849,0.0,0.2849,2,1,13.997832948091215,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0.0,0.12,24.252272727272725
1.8301,1.8301,1.1616,1.1616,4,1,14.346139397261565,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,1,0,23.6,0.07,25.047619047619047
0.5808,2.5123,0.5918,4.9699,9,3,14.162640795773006,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,1,27.0,5.02,25.02608695652174
1.0849,3.1342,5.9178,7.9342,16,2,15.250595321348806,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.5,1,1,2.0,4.49,12.471052631578948
0.9151,1.6356,4.8521,6.0904,7,2,13.122365377402328,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,0,1,6.0,4.24,21.651
5.9507,5.9507,2.7836,4.3014,1,1,16.88356353960952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,1,24.8,4.24,21.651
0.0411,1.5863,2.2795,4.3918,4,2,16.118095750958314,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,4.0,4.99,16.918636363636363
1.0877,2.5616,4.0027,4.0027,7,2,16.066802461833923,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,0,2.0,2.5,11.708947368421052
2.9808,5.211,2.7836,4.3014,4,2,16.445599361740907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,1,0,25.4,0.12,21.239545454545453
10.9068,10.9068,9.2548,9.2548,5,1,12.524530013005734,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,9.0,0.19,20.095714285714287
0.0849,5.0356,1.8329,1.8329,10,3,16.798348607159696,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1,2.0,2.5,11.708947368421052
2.0849,4.0192,2.5041,2.5041,5,5,13.979329492089743,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,10.0,0.19,24.74590909090909
0.7479,2.7945,2.0575,3.8356,5,3,17.034386422832473,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,1,29.0,3.78,14.937619047619048
1.5863,3.1808,2.7836,4.3014,1,3,16.99979497947072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.0,1,1,29.4,3.5,12.951304347826088
1.7479,3.5452,2.0,2.0,4,2,18.197537205138154,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,0,61.0,5.25,11.306363636363637
1.4164,3.326,4.4192,9.8164,11,2,17.399029524198163,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.5,1,1,33.2,3.04,11.868636363636364
1.3973,1.3973,2.7836,4.3014,1,1,12.230770136157428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,27.8,2.98,25.456
0.0,4.211,6.4164,9.0658,27,4,17.158372397949154,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.5,1,1,7.9338235294117645,1.34,28.175
0.0,0.0,0.8301,0.8301,1,1,14.508658238524095,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,4.0,4.94,14.454545454545457
0.7479,1.1616,2.4,8.8384,63,2,16.257857680289998,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,1,1,27.8,4.0,12.147619047619049
0.8904,0.8904,1.3288,2.526,15,1,15.201805169084134,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,96.0,0.19,20.095714285714287
0.7151,0.7151,0.7479,2.011,2,1,13.122365377402328,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1,0,19.0,0.2,17.424285714285716
0.7425,0.7425,1.1671,3.9151,9,1,15.201805169084134,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,25.4,5.26,11.155263157894735
0.0,2.4274,2.4274,2.4986,8,2,16.016063036135133,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,0,11.0,0.11,20.643157894736845
0.0658,4.3863,5.0027,5.0055,15,4,18.06257622151019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,4.75,1,1,59.0,2.28,13.438
0.6658,0.6658,0.4192,0.4192,2,1,9.90353755128617,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,28.6,0.16,21.001818181818184
3.6384,11.9041,10.9836,12.6822,29,7,19.2886631955324,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,1,5.896551724137931,1.26,15.502380952380951
3.1014,6.7342,4.0027,6.7342,3,3,16.503358119776173,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.0,0,1,25.4,5.26,11.155263157894735
0.0,0.8712,-0.5863,1.2137,4,3,12.971542813248437,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6667,0,1,25.0,5.25,10.817619047619049
1.337,1.4219,0.5863,0.5863,5,2,13.830400155679214,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,1,10.0,0.16,16.276190476190475
0.4438,0.4438,0.8192,0.8192,2,1,13.997832948091215,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,9.0,0.15,24.92666666666667
1.8301,3.3288,3.274,7.6274,16,2,16.65458907995242,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,5.0,5.25,11.0425
4.6767,4.6767,5.9671,5.9671,0,1,17.72753358339242,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,11.0,1.81,30.23857142857143
0.6548,0.6548,3.2548,5.0027,3,1,13.710151153416941,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,5.0,5.25,13.351739130434783
16.9863,16.9863,16.663,18.3233,7,1,15.607270193858982,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,25.8,5.25,12.933000000000002
0.7479,7.0904,8.0055,9.874,5,2,16.530205368010318,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.0,0,1,0.0892857142857142,1.75,35.24304347826087
1.0,8.8795,4.0027,9.1863,7,5,17.952275852044767,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,9.3333,1,1,27.653146853146858,1.73,22.252857142857145
1.8575,4.6027,3.9178,6.4301,15,4,16.51013780630191,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2.25,1,1,76.0,2.28,21.562727272727273
0.0411,3.1425,1.8466,4.4877,30,2,15.743402346971443,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,1,1,9.0,2.28,21.562727272727273
0.8712,0.8712,3.2548,5.0027,1,1,10.308985993422082,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,11.0,0.97,61.17739130434782
6.263,6.263,6.0055,6.0055,10,1,16.915602891887552,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,1,0,28.6,4.79,11.84736842105263
0.2055,0.4329,0.4685,2.9507,6,2,12.936036208848487,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,27.0,5.02,25.02608695652174
0.0,3.8329,3.0027,4.7014,16,4,17.113706934429455,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.5,1,1,5.0,5.25,11.0425
3.0877,3.0877,5.0027,5.0027,6,1,14.946912992035967,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1,0.0,4.49,12.471052631578948
2.1616,3.2877,3.4986,7.6904,13,2,17.312018149733785,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,0,25.2,5.26,15.162727272727272
2.7753,5.0027,4.1644,10.7534,2,3,16.67198082165602,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,1,1,3.0,3.78,14.937619047619048
0.0,3.3863,5.3973,8.7123,17,5,17.158372397949154,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2.0,1,1,4.0,2.28,13.438
0.0,2.1644,1.411,6.537000000000001,42,4,17.661393782255395,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.5,1,1,0.0,5.25,12.1845
1.3288,2.0301,2.0,2.0301,5,3,14.23750562376114,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.6667,1,1,19.0,0.2,31.9295
0.3397,0.3397,0.5452,1.7151,9,1,13.997832948091215,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0,1,1,28.6,0.13,16.167272727272728
0.1781,4.0301,3.674,7.2438,6,3,16.333207111220425,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.6667,1,1,2.0,3.26,11.049
4.5863,4.5863,5.0027,5.0055,1,1,11.51293546492023,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,1,0,19.0,0.19,24.74590909090909
2.2219,7.3288,7.0055,7.0055,4,3,16.213405921671733,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.6667,1,1,2.0,2.63,13.126363636363635
1.3397,2.2795,1.0,1.0,3,2,13.42246945133505,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,1,12.0,0.09,16.91142857142857
0.0,2.3863,3.2548,5.0027,5,2,16.380459992348886,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,4.0,2.28,13.438
0.7479,0.7479,1.0329,2.4986,5,1,15.068273812173887,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,1,28.2,0.19,20.095714285714287
4.9342,4.9342,0.0,0.0,2,1,16.300417291085605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,0,26.4,4.16,11.26
0.5808,4.8521,0.9068,5.4164,10,5,18.179546921282345,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4.3333,1,1,27.0,5.02,25.02608695652174
0.4521,6.0822,3.7425,3.7425,2,3,16.54247514885925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,27.4,5.25,14.947619047619046
0.7123,0.7123,1.5836,3.0027,5,1,14.978661680269907,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,11.0,1.81,30.23857142857143
0.0164,0.0164,0.0,0.0,1,1,10.308985993422082,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0.0,0.14,20.72347826086957
0.0,10.8192,9.5863,9.5863,28,3,16.499951166464857,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0,1,5.896551724137931,1.73,22.252857142857145
3.1589,5.6712,9.0055,9.0055,9,2,16.97251102166758,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0,1,1,2.0,4.49,12.471052631578948
5.0082,5.0082,3.2548,5.0027,2,1,13.795308871054397,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,3.0,4.29,12.036
3.1562,3.1562,2.7836,4.3014,0,1,16.811242881518265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,0,25.4,5.26,11.155263157894735
0.0,0.0,2.00135,4.3589,4,1,14.220976332738882,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,7.9338235294117645,1.0,16.101
4.1753,5.537000000000001,6.3836,6.3836,0,2,15.894952224644102,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,1,1,28.4,2.61,27.103500000000004
0.326,4.6932,3.2548,4.6932,13,4,17.04235459216419,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4.0,1,1,3.0,4.29,12.036
2.7507,4.589,7.9205,9.211,21,4,17.926384438531027,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,4.0,4.59,11.69391304347826
1.337,4.3041,2.0822,5.8356,12,4,17.650652540654736,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,4.25,1,1,26.2,4.94,22.198947368421056
4.0274,8.2712,5.811,11.0986,15,4,17.01418371633128,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.3333,1,1,3.0,4.29,12.036
0.9863,1.6575,-1.3342,-1.3342,1,2,15.830413711839864,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,0,24.6,5.24,10.9645
3.2493,3.2493,3.8356,7.8959,19,1,16.489659276356317,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.0,1,1,4.0,4.79,11.84736842105263
2.6493,2.6493,1.0,1.0,1,1,17.182806422433504,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0,1,0,28.8,0.16,25.337142857142855
0.0,3.3808,5.6795,5.6795,5,3,16.993564429978885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1,33.2,2.28,13.438
5.3562,10.2082,8.0055,8.0055,2,4,18.210175664626046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,5.6667,1,1,31.0,3.0,13.967619047619047
1.8493,2.1726,2.1699,5.0822,4,2,13.815511557963774,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.5,1,1,28.8,0.16,25.337142857142855
1.1014,1.8712,2.6466,2.6959,14,2,16.301250277320108,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1,1,11.0,0.16,17.43
3.7562,3.7562,-1.0,8.674,2,1,16.906553056777135,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,1,70.0,3.78,14.937619047619048
8.4493,8.4493,5.0027,5.0055,1,1,17.569709501618057,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1,0,38.0,5.25,14.947619047619046
5.9753,7.3918,4.0027,4.0027,5,3,18.197537205138154,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1,1,3.0,4.16,11.26
1.1589,1.1589,-0.0658,2.9616,3,1,12.230770136157428,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,1,11.0,0.14,20.72347826086957
1.7644,1.7644,0.0,3.0849,5,1,15.137266664613225,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,27.0,0.18,25.565238095238097
